id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,yr_built,zipcode,lat,long
4136950140,250000,3,2.5,1700,6000,2,8,1997,98092,47.2615,-122.221
4136950180,262000,3,2.5,1700,6200,2,8,1997,98092,47.2621,-122.221
2770601461,487500,3,2.5,1810,1988,2,7,1997,98199,47.6513,-122.385
3937900120,400000,4,3,1810,5012,2,7,1997,98108,47.5691,-122.292
7866000158,320000,4,3,1820,3120,1,7,1997,98118,47.5468,-122.274
9543000945,182500,3,2.25,1830,4744,2,7,1997,98001,47.2734,-122.248
8944750850,288400,3,2.25,1870,3230,2,7,1997,98056,47.4915,-122.167
3438502083,310000,5,3,1880,5000,1,7,1997,98106,47.5453,-122.363
8662500350,282000,4,2,1890,6302,2,7,1997,98030,47.3846,-122.205
1023059313,390000,3,2.5,1910,4755,2,8,1997,98059,47.4956,-122.162
7972600450,328000,4,2.75,1930,3840,1,7,1997,98106,47.5303,-122.346
7857003953,420000,4,2.5,1940,5414,2,8,1997,98108,47.5461,-122.299
8944750730,340000,3,2.25,1970,3716,2,7,1997,98056,47.4907,-122.167
8944750480,359000,3,2.25,1990,4331,2,7,1997,98056,47.4917,-122.167
8081650400,236000,4,2.75,2000,5827,2,7,1997,98038,47.3629,-122.026
1310440590,440000,3,2.5,2290,6302,2,9,1997,98058,47.435,-122.107
2991000220,330000,4,2.5,2310,6320,2,8,1997,98092,47.3287,-122.167
2095500120,350000,4,2.5,2380,6124,2,8,1997,98030,47.3662,-122.175
7129301578,495000,3,3.5,2380,6250,2,8,1997,98118,47.5137,-122.252
7436050170,338500,4,2.5,2390,6111,2,8,1997,98030,47.3677,-122.173
9126101740,490000,8,5,2800,2580,2,8,1997,98122,47.6086,-122.303
272000620,290000,2,1,900,2728,2,7,1998,98144,47.5877,-122.298
730000085,285000,2,1,990,2446,2,7,1998,98144,47.5919,-122.297
880000005,168000,2,2.5,1160,2174,2,7,1998,98106,47.5264,-122.366
8892900180,250000,3,1.75,1160,6134,1,7,1998,98002,47.3414,-122.218
6749700117,350000,3,2.25,1190,1022,3,8,1998,98103,47.6972,-122.349
6749700110,342000,3,3,1260,1634,3,8,1998,98103,47.697,-122.349
3423049311,216000,3,2,1260,4125,1,6,1998,98188,47.4401,-122.279
2767704302,422250,2,1.5,1280,1256,2,8,1998,98107,47.6741,-122.375
272000320,398000,3,1.5,1310,2996,2,7,1998,98144,47.5879,-122.299
272000355,325000,3,1.5,1310,2998,2,7,1998,98144,47.5873,-122.299
1032000079,402000,3,1.5,1320,3145,2,7,1998,98144,47.5909,-122.297
8892900210,236000,3,1.75,1330,6301,1,7,1998,98002,47.3411,-122.219
8661000033,235000,3,1.75,1400,6300,1,7,1998,98022,47.2074,-122.001
4249400270,360000,3,2.5,1480,3851,2,8,1998,98072,47.7732,-122.163
869700050,316000,3,2.5,1490,4078,2,8,1998,98059,47.4915,-122.155
263000040,452000,3,2.5,1530,5032,2,7,1998,98103,47.6985,-122.349
1498301213,384000,3,2.5,1540,1564,2,7,1998,98144,47.586,-122.313
538000030,272500,3,2,1540,6250,1,7,1998,98038,47.3539,-122.025
8078520310,278500,3,2,1570,5250,1,7,1998,98092,47.3163,-122.188
8078520090,265000,3,2,1570,5706,1,7,1998,98092,47.3156,-122.188
538000440,325000,3,2.5,1580,4698,2,7,1998,98038,47.3539,-122.025
1862400471,392500,3,3.25,1600,1289,3,8,1998,98117,47.6957,-122.375
7349650230,247500,3,2.25,1620,6000,1,7,1998,98002,47.2835,-122.2
4136950200,255000,3,2.5,1720,6194,2,8,1998,98092,47.2624,-122.221
1545805030,266500,3,2.25,1740,5460,1,7,1998,98038,47.3648,-122.046
3295750610,295000,3,2,1760,6092,1,7,1998,98030,47.3838,-122.184
2991000400,272000,3,2.5,1790,6371,2,8,1998,98092,47.3291,-122.168
1862400522,449000,3,2.5,1810,1658,3,8,1998,98117,47.6955,-122.376
1604600095,362000,5,3,1810,3000,2,7,1998,98118,47.5622,-122.291
7300400670,277000,4,2.5,1850,5880,2,8,1998,98092,47.3322,-122.173
1180500100,353000,4,2.75,1920,4627,1,8,1998,98178,47.5003,-122.23
7950302995,497950,4,2.5,1950,3000,2,7,1998,98118,47.565,-122.281
8078520280,308000,4,2.5,1960,5642,2,7,1998,98092,47.3167,-122.187
8648100130,306500,3,2.5,1970,6291,2,7,1998,98042,47.3627,-122.073
3342100995,449000,4,2.5,1980,5400,2,8,1998,98056,47.5182,-122.207
3764650070,471000,3,2.5,2010,4059,2,8,1998,98034,47.7317,-122.197
3764650050,463000,3,2.5,2010,4195,2,8,1998,98034,47.732,-122.197
1560870470,300000,4,2.5,2080,2999,2,8,1998,98059,47.4909,-122.157
538000450,315000,5,2.5,2090,4698,2,7,1998,98038,47.3538,-122.025
7349620030,272000,4,2.25,2115,6234,2,7,1998,98002,47.285,-122.201
2314300420,400000,4,2.5,2150,5397,2,8,1998,98058,47.4644,-122.151
538000250,332500,4,2.5,2220,4720,2,7,1998,98038,47.3541,-122.024
2742100085,449500,6,4,2280,5275,1,7,1998,98108,47.5556,-122.294
7300400170,334000,4,2.5,2310,6200,2,8,1998,98092,47.3321,-122.172
7852000110,441500,3,2.5,2360,4670,2,7,1998,98065,47.537,-121.871
9406450090,293000,4,2.25,2360,6260,2,7,1998,98038,47.3882,-122.053
7300400200,352000,4,2.5,2650,6366,2,9,1998,98092,47.3325,-122.171
7300410010,340000,4,2.5,2690,6099,2,9,1998,98092,47.3314,-122.171
7300400060,370000,4,2.5,2710,5880,2,9,1998,98092,47.3314,-122.172
3791400100,301000,4,2.5,2810,6146,2,9,1998,98031,47.4045,-122.208
7300400320,340000,4,2.5,2810,6481,2,9,1998,98092,47.333,-122.172
4340610080,269500,2,1,800,1200,2,7,1999,98103,47.6969,-122.347
6300000368,248500,2,1.5,880,1498,2,7,1999,98133,47.7063,-122.342
6300000364,235000,2,1.5,880,1805,2,7,1999,98133,47.7064,-122.342
1972200382,387000,2,1.5,1010,948,3,8,1999,98103,47.6529,-122.355
2026049125,310000,2,2,1030,2271,3,7,1999,98125,47.7263,-122.314
4340610040,312500,2,1.5,1070,1200,2,7,1999,98103,47.697,-122.347
993001629,265000,3,2.75,1120,881,3,8,1999,98103,47.6914,-122.343
1972200660,465000,2,1.5,1120,1201,3,8,1999,98103,47.6524,-122.353
5694500386,399950,2,2.25,1140,1184,2,8,1999,98103,47.659,-122.346
1324300018,476000,2,2.25,1140,1332,3,8,1999,98103,47.6543,-122.356
9528104345,475000,3,2.25,1190,1137,2,7,1999,98115,47.677,-122.325
869700060,315000,3,2.5,1260,2767,2,8,1999,98059,47.4914,-122.155
869700320,300000,3,2.5,1260,3855,2,8,1999,98059,47.4908,-122.154
7502700060,333000,3,1.5,1260,5758,2,7,1999,98006,47.5524,-122.139
1862400528,350500,2,2.5,1290,1445,3,8,1999,98117,47.6955,-122.376
869700350,330000,2,2.5,1310,2915,2,8,1999,98059,47.4911,-122.154
3626039403,360000,3,1.5,1340,1110,2,7,1999,98117,47.698,-122.366
3126049415,388000,3,1.75,1350,2325,3,7,1999,98103,47.6965,-122.35
9358001732,400000,3,2.5,1390,2815,2,8,1999,98126,47.566,-122.366
1453602310,303000,2,1.5,1400,1650,3,7,1999,98125,47.7222,-122.29
1453602313,297000,2,1.5,1430,1650,3,7,1999,98125,47.7222,-122.29
7849202231,337000,3,2.5,1470,3976,2,7,1999,98065,47.526,-121.826
7849202296,339900,3,2.5,1470,4675,2,7,1999,98065,47.5261,-121.827
6149700197,308625,2,2,1500,1408,3,7,1999,98133,47.7293,-122.343
767000159,337900,3,3.5,1500,1471,3,7,1999,98177,47.7034,-122.362
304100070,210000,4,2.25,1500,5393,2,7,1999,98001,47.3378,-122.263
304100090,215000,4,2.25,1500,5393,2,7,1999,98001,47.3378,-122.262
6149700191,307300,2,2,1520,1020,3,7,1999,98133,47.7292,-122.343
9268200550,400000,2,2,1520,5010,1,7,1999,98117,47.6948,-122.364
7852050220,345000,3,2.5,1540,3237,2,7,1999,98065,47.5299,-121.878
869700140,292000,3,2.5,1560,2740,2,8,1999,98059,47.4909,-122.154
4475000180,325000,3,2,1570,5600,1,8,1999,98058,47.4286,-122.185
1862400479,350000,3,3.25,1600,1298,3,8,1999,98117,47.6954,-122.375
869700370,350000,3,2.5,1630,3425,2,8,1999,98059,47.4913,-122.154
1624049275,327000,4,2.5,1630,5361,2,7,1999,98144,47.5704,-122.294
7215721350,465000,3,2.5,1650,4636,2,8,1999,98075,47.5997,-122.016
8029650040,373000,3,2.5,1670,3565,2,7,1999,98072,47.7623,-122.161
2887970040,234950,2,2.5,1720,3132,2,8,1999,98042,47.3728,-122.157
9320990110,340000,3,2.5,1720,4120,2,7,1999,98148,47.4319,-122.328
9320990090,348000,3,2.5,1730,4004,2,7,1999,98148,47.4317,-122.328
9320990140,339950,3,2.5,1730,4286,2,7,1999,98148,47.432,-122.329
705730280,325000,3,2.5,1740,5267,2,7,1999,98038,47.3777,-122.023
8635760040,420000,3,2.5,1770,3993,2,8,1999,98074,47.6027,-122.02
7215721070,485500,4,2.5,1800,4500,2,8,1999,98075,47.5998,-122.014
739980360,295000,4,2.5,1810,4871,2,8,1999,98031,47.4088,-122.192
8635760330,456000,3,2.5,1820,2935,2,8,1999,98074,47.6018,-122.021
3820350070,349950,4,2.5,1820,3134,2,7,1999,98019,47.7351,-121.985
3820350020,359950,4,2.5,1820,3899,2,7,1999,98019,47.735,-121.985
8635760490,410000,3,2.5,1830,2839,2,8,1999,98074,47.6022,-122.021
7300410060,303000,3,2.5,1850,4957,2,8,1999,98092,47.3311,-122.17
7852020580,375000,3,2.75,1890,3930,2,8,1999,98065,47.5337,-121.867
7852020670,475000,3,2.75,1890,3938,2,8,1999,98065,47.5336,-121.867
5680000750,385000,3,3.5,1900,4805,2,8,1999,98108,47.5686,-122.315
739980260,324000,3,2.5,1920,5322,2,8,1999,98031,47.4095,-122.195
1560870040,395000,3,2.5,1960,3953,2,8,1999,98059,47.4904,-122.158
1937300193,499000,4,2.5,1970,2601,2,7,1999,98144,47.5949,-122.308
9485740340,346900,4,2.5,1970,5106,2,8,1999,98055,47.449,-122.205
7457400250,283500,4,2.5,1990,5577,2,7,1999,98092,47.3191,-122.191
7283900185,415000,4,2.5,2000,5962,2,8,1999,98133,47.7695,-122.35
9320990120,345000,4,2.5,2040,5523,2,7,1999,98148,47.432,-122.328
1322049335,244615,3,2.5,2060,4030,2,7,1999,98032,47.3909,-122.238
2621420060,275000,4,2.5,2060,5742,2,7,1999,98030,47.3612,-122.185
7852040110,423700,3,2.5,2070,3986,2,8,1999,98065,47.5348,-121.877
538000390,337500,5,2.5,2070,4698,2,7,1999,98038,47.3539,-122.024
7852020640,470000,3,2.5,2100,4700,2,8,1999,98065,47.5341,-121.867
8067000020,295000,5,3.5,2100,5107,2,7,1999,98178,47.5108,-122.257
7852020590,499900,3,2.5,2100,5112,2,8,1999,98065,47.5338,-121.867
2617370090,338500,3,1.75,2130,5489,1,8,1999,98070,47.4489,-122.456
538000190,334950,4,2.5,2230,5500,2,7,1999,98038,47.3533,-122.023
1330290160,339950,4,2.5,2260,6086,2,8,1999,98030,47.3642,-122.174
7852030330,480000,3,2.5,2270,4488,2,7,1999,98065,47.5329,-121.879
7852030240,485500,4,2.5,2320,3974,2,7,1999,98065,47.532,-121.88
8635760480,473975,3,2.5,2330,3610,2,8,1999,98074,47.6022,-122.021
2113700060,400000,4,2.5,2350,3904,2.5,7,1999,98106,47.5305,-122.351
4136930360,359800,4,2.5,2390,6426,2,9,1999,98092,47.2586,-122.221
7852040080,487275,4,2.5,2400,3986,2,8,1999,98065,47.5344,-121.877
586470350,342000,3,2.5,2430,5715,2,7,1999,98030,47.3718,-122.168
7852040210,449950,4,2.5,2470,3811,2,8,1999,98065,47.5362,-121.877
3791400250,420000,3,2.5,2480,6180,2,9,1999,98031,47.4044,-122.208
9284802215,430000,5,3,2500,5750,1,8,1999,98126,47.551,-122.369
2385200050,425000,3,2.5,2540,5612,2,9,1999,98059,47.4965,-122.157
7300410300,355000,4,2.5,2570,6466,2,9,1999,98092,47.3324,-122.17
4475000170,370000,4,3,2580,5511,2,8,1999,98058,47.4286,-122.185
7852030320,470000,3,2.5,2620,4874,2,7,1999,98065,47.5328,-121.879
9269260100,475000,4,2.25,2680,4673,2,7,1999,98011,47.7539,-122.219
2267000453,415000,3,2.5,1060,1536,2,8,2000,98117,47.6907,-122.395
2767604551,371000,2,1.5,1110,1189,3,8,2000,98107,47.6711,-122.377
993000950,320000,2,1.5,1110,1200,3,8,2000,98103,47.6931,-122.342
3259400024,340000,3,2,1150,700,2,7,2000,98136,47.5552,-122.381
7548300425,336000,1,1,1160,5000,2,7,2000,98144,47.5883,-122.311
2767603577,475000,2,1.5,1170,1250,3,8,2000,98107,47.6719,-122.38
2267000458,497000,3,2.5,1220,1475,3,8,2000,98117,47.6909,-122.395
2026049183,324950,2,1.5,1230,1516,3,8,2000,98125,47.7265,-122.314
476000338,491000,3,2,1250,1306,3,7,2000,98107,47.6705,-122.39
9528102772,438000,2,2,1270,1372,3,8,2000,98115,47.6776,-122.318
3259400030,370000,2,1,1270,1399,3,7,2000,98136,47.5552,-122.381
2767704756,470000,3,3.5,1280,1257,2,8,2000,98107,47.6721,-122.374
9521100855,440000,3,1.5,1290,1286,3,7,2000,98103,47.6617,-122.349
2767704682,482000,2,1.5,1300,1229,2,8,2000,98107,47.6727,-122.375
1912100882,482000,2,2.25,1350,1248,2,7,2000,98102,47.6399,-122.32
6145601312,322000,3,3.25,1380,1225,3,7,2000,98133,47.7035,-122.351
993002177,345000,3,2.5,1380,1547,3,8,2000,98103,47.6908,-122.341
1972200698,474800,2,3.25,1400,1243,3,8,2000,98103,47.6534,-122.353
7169200221,497000,3,2.25,1450,1387,3,8,2000,98115,47.6765,-122.302
3395040200,299880,3,2.5,1460,3044,2,7,2000,98108,47.544,-122.296
9126100487,408000,3,3,1500,1473,2,8,2000,98122,47.6063,-122.305
2895550050,280000,3,2.5,1550,4486,2,7,2000,98001,47.3299,-122.269
7326200030,350000,3,2.25,1550,5401,2,7,2000,98019,47.737,-121.967
2770601677,494000,3,3.5,1570,1486,2.5,8,2000,98199,47.652,-122.384
3820350120,310000,3,2.5,1590,3359,2,7,2000,98019,47.7349,-121.986
3820350140,300000,3,2.5,1590,3381,2,7,2000,98019,47.7344,-121.986
7852060490,356000,3,2.5,1590,3411,2,7,2000,98065,47.5303,-121.878
7852060370,355000,3,2.5,1590,4242,2,7,2000,98065,47.5309,-121.876
6140100022,345000,3,3.25,1600,1882,2,8,2000,98133,47.7151,-122.355
7812500180,292000,3,2.5,1600,3580,2,7,2000,98178,47.4939,-122.261
2895550280,280000,3,2.5,1600,4271,2,7,2000,98001,47.3303,-122.269
9528102771,499000,3,2.5,1610,1728,3,8,2000,98115,47.6776,-122.318
7215721330,485000,3,2.5,1650,4218,2,8,2000,98075,47.5998,-122.016
9286100200,450000,3,2.5,1670,2589,2,8,2000,98027,47.5314,-122.047
9286100150,475200,3,2.5,1670,3980,2,8,2000,98027,47.5317,-122.047
3395040920,300000,3,2.5,1700,3575,2,7,2000,98108,47.5418,-122.295
2895550190,245000,4,2.5,1700,4268,2,7,2000,98001,47.3303,-122.268
2798600240,295700,4,2.5,1720,5805,2,8,2000,98092,47.3286,-122.208
7852020760,399000,3,2.5,1740,3690,2,8,2000,98065,47.5345,-121.867
9406540190,315000,4,2.5,1780,6000,2,9,2000,98038,47.3774,-122.027
8902500118,326000,3,2.5,1782,1577,3,7,2000,98125,47.7114,-122.301
2770601763,450000,3,3.5,1790,1288,3,8,2000,98199,47.651,-122.384
2114700190,385000,4,3.25,1790,2460,2,7,2000,98106,47.534,-122.346
7338402850,250000,4,3,1800,2500,2,7,2000,98108,47.5333,-122.294
253600150,380000,2,2.5,1860,3504,2,7,2000,98028,47.776,-122.239
253600160,384950,3,2.5,1860,3690,2,7,2000,98028,47.776,-122.239
8856970530,326995,3,2.5,1860,5321,2,7,2000,98038,47.3848,-122.033
8860500300,330000,3,2.5,1870,4657,2,8,2000,98055,47.4615,-122.214
7852020800,465000,3,2.5,1890,4808,2,8,2000,98065,47.5348,-121.866
2379300340,321500,4,2.5,1930,6228,2,8,2000,98030,47.3572,-122.191
3295450050,322000,4,2.5,1950,4553,2,7,2000,98056,47.5066,-122.175
5592050080,449999,4,2.5,1950,4947,2,8,2000,98056,47.5042,-122.193
253600180,427500,4,2.5,2010,6294,2,7,2000,98028,47.776,-122.24
5003600240,292000,4,2.5,2060,5950,2,8,2000,98030,47.3631,-122.192
8011100095,415000,3,2.5,2090,6045,2,8,2000,98056,47.4947,-122.174
5003600120,320000,4,2.5,2110,6295,2,8,2000,98030,47.3641,-122.193
7852030960,437500,3,2.5,2120,4500,2,7,2000,98065,47.5322,-121.88
705730180,339995,4,2.5,2180,5367,2,7,2000,98038,47.3775,-122.022
7852020790,490000,3,2.5,2230,5348,2,8,2000,98065,47.5347,-121.866
1909600046,445838,3,2.5,2250,5692,2,8,2000,98146,47.5133,-122.379
7852030310,440000,4,2.5,2410,4780,2,7,2000,98065,47.5326,-121.879
1786630160,344200,4,2.5,2490,5812,2,8,2000,98042,47.3875,-122.155
8860500150,380000,4,2.5,2540,6365,2,8,2000,98055,47.4608,-122.215
9269260420,436000,4,2.5,2640,3899,2,7,2000,98011,47.754,-122.217
9406540050,428400,4,2.5,2650,6000,2,9,2000,98038,47.3768,-122.028
6300000693,233000,2,2.25,850,1656,2,8,2001,98133,47.7064,-122.344
9528104360,435000,2,1.5,901,1245,3,7,2001,98115,47.6774,-122.325
4358700164,260000,2,1.5,980,1296,2,7,2001,98133,47.7075,-122.336
9158100116,285000,2,1.5,990,1380,3,7,2001,98133,47.7218,-122.356
9528104286,455000,2,1.5,1020,1146,3,7,2001,98115,47.6774,-122.325
3644100086,340000,2,1.5,1160,1438,2,7,2001,98144,47.5917,-122.295
2767603608,405000,2,1.5,1170,1274,3,8,2001,98107,47.6719,-122.381
1189000207,387000,2,2.5,1170,1394,2,8,2001,98122,47.6131,-122.297
1189000205,400000,2,2.5,1170,1811,2,8,2001,98122,47.6132,-122.297
9528103443,410000,2,1.5,1180,1034,2,7,2001,98115,47.678,-122.322
476000333,418000,3,2,1250,1306,3,7,2001,98107,47.6705,-122.39
3644100101,374000,2,1.5,1260,1575,2,7,2001,98144,47.5914,-122.295
8673400086,445700,3,2.5,1270,1180,3,8,2001,98107,47.6697,-122.392
7821200390,450000,3,2,1290,1213,3,8,2001,98103,47.6609,-122.344
476000335,430000,2,1.5,1320,1194,3,7,2001,98107,47.6704,-122.39
3445400120,267500,3,1.5,1390,2153,2,7,2001,98118,47.5506,-122.29
7202290180,476000,3,2.5,1440,3840,2,7,2001,98053,47.6873,-122.043
1225039052,465000,3,3.25,1510,1850,2,8,2001,98107,47.6683,-122.362
3395040550,250000,3,2.5,1530,2890,2,7,2001,98108,47.5434,-122.293
9826701794,390000,3,3,1550,1608,2,8,2001,98122,47.6042,-122.303
7326200110,324000,3,2.25,1550,4411,2,7,2001,98019,47.7373,-121.966
1518000080,325000,3,2.5,1570,3143,2,7,2001,98019,47.7364,-121.969
1518000290,325000,3,2.75,1580,4007,2,7,2001,98019,47.7367,-121.969
3395040580,310000,3,2.25,1590,3056,2,7,2001,98108,47.5432,-122.293
112900110,345000,3,2.5,1620,5992,2,7,2001,98019,47.736,-121.965
3395040440,330000,3,2.5,1660,2890,2,7,2001,98108,47.5434,-122.293
112900020,300000,3,2.25,1660,5128,2,7,2001,98019,47.7362,-121.967
9286100300,483500,3,2.5,1670,4308,2,8,2001,98027,47.5307,-122.047
820000012,401000,3,3.25,1770,1977,3,8,2001,98125,47.7186,-122.314
1796700160,279900,4,2.5,1770,4338,2,7,2001,98042,47.3672,-122.099
3670500465,370000,3,2.5,1780,4050,2,7,2001,98155,47.7346,-122.308
2333230060,311000,4,2.5,1780,5822,2,7,2001,98058,47.4455,-122.169
567000755,450000,2,3,1790,1709,2,7,2001,98144,47.5926,-122.296
3395041206,285000,3,2.5,1800,2516,2,7,2001,98108,47.5401,-122.293
3395041236,300000,3,2.5,1800,3253,2,7,2001,98108,47.5401,-122.292
1518000070,355000,3,2.5,1810,3192,1,7,2001,98019,47.7364,-121.969
3820350050,330000,4,2.5,1820,3905,2,7,2001,98019,47.7346,-121.985
820000018,387500,3,3.25,1860,2218,3,8,2001,98125,47.7185,-122.313
1036450290,495000,3,2.5,1860,3150,2,8,2001,98034,47.719,-122.182
3395041194,268000,3,2.75,1880,1793,2,7,2001,98108,47.5405,-122.293
8946400100,488000,3,2.5,1940,5660,2,8,2001,98072,47.7511,-122.17
7889600285,315000,3,2.5,1950,3000,2,7,2001,98146,47.4938,-122.337
4303200130,277000,4,3,1960,5160,1,7,2001,98106,47.5313,-122.36
4112100165,475000,3,3,2010,2554,2,7,2001,98118,47.5525,-122.269
8856970440,353500,3,2.5,2020,4845,2,7,2001,98038,47.3848,-122.033
9286100320,471000,3,2.5,2030,2805,2,8,2001,98027,47.5305,-122.047
5466380050,304500,4,2.5,2030,5202,2,8,2001,98031,47.388,-122.176
6600350140,295000,4,2.5,2030,5754,2,8,2001,98042,47.3542,-122.137
1321970240,265000,4,2.5,2040,4443,2,8,2001,98092,47.3182,-122.189
808300310,389000,4,2.25,2130,5337,2,7,2001,98019,47.7237,-121.959
9475700220,405000,4,2.5,2220,4652,2,7,2001,98059,47.4902,-122.154
9475710060,370000,4,2.5,2220,5338,2,7,2001,98059,47.4887,-122.15
9475710040,291375,4,2.5,2220,6233,2,7,2001,98059,47.4887,-122.15
8029550180,450000,4,2.5,2240,4616,2,7,2001,98056,47.5118,-122.194
808300550,453250,4,2.5,2260,6300,2,7,2001,98019,47.7235,-121.958
5126900321,295000,4,2.5,2290,4539,2,7,2001,98058,47.4753,-122.172
8029550020,431000,4,2.5,2300,6087,2,7,2001,98056,47.5125,-122.192
2331540070,342000,4,2.5,2300,6448,2,8,2001,98030,47.3813,-122.204
1091310140,426950,4,2.75,2350,5589,2,7,2001,98059,47.5098,-122.155
2122059198,335000,4,2.5,2370,6000,2,8,2001,98030,47.3732,-122.179
8857640040,425000,4,2.5,2400,6053,2,8,2001,98038,47.3869,-122.033
5412101150,299000,4,2.5,2400,6078,2,8,2001,98001,47.2606,-122.285
1787250210,379000,4,2.75,2410,5225,2,8,2001,98058,47.4244,-122.151
9558000100,405000,5,2.5,2430,4781,2,9,2001,98058,47.4487,-122.117
8562890590,372000,3,2.5,2430,5000,2,8,2001,98042,47.3786,-122.127
3342102880,464000,3,2.5,2460,5400,1,8,2001,98056,47.5231,-122.202
4022901316,475000,3,2.5,2480,6031,2,8,2001,98155,47.772,-122.297
3955900150,360000,4,2.5,2490,4751,2,7,2001,98056,47.4813,-122.188
3955900220,410000,4,2.5,2510,5258,2,7,2001,98056,47.4818,-122.188
8857640710,479000,4,2.5,2590,6139,2,8,2001,98038,47.3883,-122.035
7852020340,497000,3,2.5,2630,4611,2,8,2001,98065,47.5322,-121.868
7852100110,490000,4,3,2640,5267,2,7,2001,98065,47.5298,-121.88
3955900500,424950,4,2.5,2760,5564,2,7,2001,98056,47.4814,-122.189
6821101837,368000,2,2,930,1662,1,7,2002,98199,47.6518,-122.4
6909200037,375000,2,1.5,1160,1648,2,7,2002,98144,47.5916,-122.293
179001046,229000,3,2.5,1190,3000,2,7,2002,98178,47.4933,-122.275
8910500237,350000,3,3.25,1210,941,2,8,2002,98133,47.7114,-122.356
8910500238,343000,3,3.25,1210,1173,2,8,2002,98133,47.7114,-122.356
3644100095,352900,2,1.5,1240,1892,2,7,2002,98144,47.5915,-122.295
2767604712,437500,3,2.5,1260,1125,3,8,2002,98107,47.6706,-122.381
1563100557,445000,3,1.5,1310,1266,2,8,2002,98116,47.5663,-122.408
6300500081,300000,3,2.5,1330,1200,3,7,2002,98133,47.7034,-122.344
8910500226,370350,3,3.5,1340,1168,2,8,2002,98133,47.711,-122.356
1018000276,217000,3,2.5,1340,4200,2,7,2002,98002,47.2942,-122.226
424049059,373000,3,2,1400,2445,1,7,2002,98144,47.5926,-122.299
263000329,349950,3,2.5,1420,1162,3,8,2002,98103,47.6982,-122.349
263000325,349000,3,2.5,1430,1002,3,8,2002,98103,47.698,-122.349
8682211030,391265,3,2,1440,3900,1,8,2002,98053,47.7022,-122.021
263000327,400000,3,2.5,1460,1319,3,8,2002,98103,47.698,-122.349
9238440020,265950,3,2.5,1490,3840,2,7,2002,98042,47.374,-122.133
7202290160,435000,3,2.5,1560,3987,2,7,2002,98053,47.687,-122.043
6679000130,275000,3,2.5,1560,4244,2,7,2002,98038,47.3834,-122.027
3204400040,273950,3,2.25,1570,3109,2,8,2002,98092,47.3258,-122.186
1518000230,315000,4,2.75,1580,3770,1,7,2002,98019,47.7368,-121.968
7202290320,440500,3,2.5,1600,3172,2,7,2002,98053,47.6868,-122.042
3188100007,380000,3,2.5,1610,1778,3,7,2002,98115,47.6902,-122.306
9558020890,334950,3,2.5,1620,2930,2,8,2002,98058,47.4491,-122.12
3295710150,270000,3,2.5,1660,5550,2,7,2002,98198,47.375,-122.304
6679000170,310000,3,2.5,1670,4220,2,7,2002,98038,47.3834,-122.028
5437600010,304000,3,2.5,1670,5298,2,8,2002,98042,47.3925,-122.165
3793500550,289950,3,2.5,1670,6186,2,7,2002,98038,47.3668,-122.031
3204400030,255000,4,2.25,1680,3179,2,8,2002,98092,47.3258,-122.186
7202290620,461000,3,2.5,1690,3026,2,7,2002,98053,47.6885,-122.043
7202290240,442500,3,2.5,1690,3129,2,7,2002,98053,47.6875,-122.043
7202290140,455800,3,2.5,1690,4584,2,7,2002,98053,47.6866,-122.043
5104510370,297000,3,2.5,1690,4988,2,7,2002,98038,47.3561,-122.015
5104510120,305000,3,2.5,1690,5175,2,7,2002,98038,47.3564,-122.016
2896400300,435000,4,2.25,1780,2684,2,7,2002,98072,47.7642,-122.149
7222000209,344500,4,2.75,1800,5453,1,7,2002,98055,47.4632,-122.209
5104510060,353000,4,2.5,1830,5331,2,7,2002,98038,47.3557,-122.016
4307300930,325000,3,2.5,1870,3480,2,7,2002,98056,47.4831,-122.183
2612000390,269950,3,2.5,1890,4838,2,8,2002,98168,47.4802,-122.279
3558000170,329950,4,2.5,1920,4600,2,7,2002,98038,47.3795,-122.023
8029740060,345000,5,2.75,1940,4182,1,7,2002,98056,47.4911,-122.17
1180002378,299000,4,2.5,1950,3000,2,7,2002,98178,47.4977,-122.226
1180000625,315000,4,2.5,1950,3225,2,7,2002,98178,47.5014,-122.226
8809200070,315000,4,2.5,1970,5190,2,7,2002,98059,47.515,-122.164
2333230270,328000,4,2.5,1990,3980,2,7,2002,98058,47.4445,-122.17
128500260,262000,4,2.5,2020,6236,2,7,2002,98001,47.2796,-122.247
873900240,256000,4,2.5,2050,5787,2,7,2002,98198,47.3527,-122.315
2459960030,343888,4,2.5,2060,5607,2,7,2002,98058,47.4365,-122.144
9558020840,364950,4,2.5,2070,2992,2,8,2002,98058,47.4496,-122.12
7852150720,405000,3,2.5,2070,4697,2,7,2002,98065,47.5307,-121.875
6892510200,290000,3,2.5,2080,4828,2,8,2002,98042,47.3737,-122.132
6699000710,289000,3,2.5,2090,4700,2,8,2002,98042,47.3724,-122.104
1023059429,380000,4,2.5,2100,5857,2,8,2002,98059,47.4956,-122.163
1105000229,285000,5,3,2110,5260,2,7,2002,98118,47.5449,-122.272
2111010940,289500,3,2.25,2120,3400,2,7,2002,98092,47.3364,-122.17
3558000120,329950,4,2.5,2120,4558,2,7,2002,98038,47.3795,-122.022
7852130800,435000,4,2.25,2140,6355,2,7,2002,98065,47.5367,-121.88
4307300520,359000,4,2.5,2160,4500,2,7,2002,98056,47.4819,-122.182
